mitochondria	PV256627.1	97.499	7156	107372	114486	41279	48352	12146	243359	242059
mitochondria	PV256627.1	97.499	7156	176919	184033	41279	48352	12146	243359	242059
mitochondria	PV256627.1	98.290	7016	192733	199744	163156	156187	12112	243359	242059
mitochondria	PV256627.1	98.290	7016	123186	130197	163156	156187	12112	243359	242059
mitochondria	PV256627.1	98.436	5818	63670	69477	13340	19125	10066	243359	242059
mitochondria	PV256627.1	95.288	5645	90090	95690	48340	53851	9024	243359	242059
mitochondria	PV256627.1	95.288	5645	159637	165237	48340	53851	9024	243359	242059
mitochondria	PV256627.1	98.635	4762	53760	58514	3347	8101	8290	243359	242059
mitochondria	PV256627.1	98.635	4762	1334	6088	8101	3347	8290	243359	242059
mitochondria	PV256627.1	98.747	4710	203048	207750	147295	142588	8214	243359	242059
mitochondria	PV256627.1	98.747	4710	133501	138203	147295	142588	8214	243359	242059
mitochondria	PV256627.1	98.019	4594	95680	100273	53981	58528	7872	243359	242059
mitochondria	PV256627.1	98.019	4594	165227	169820	53981	58528	7872	243359	242059
mitochondria	PV256627.1	98.273	4168	188587	192744	167625	163475	7176	243359	242059
mitochondria	PV256627.1	98.273	4168	119040	123197	167625	163475	7176	243359	242059
mitochondria	PV256627.1	98.720	3516	226309	229823	222106	218600	6139	243359	242059
mitochondria	PV256627.1	97.938	3250	239934	243178	186927	190174	5548	243359	242059
mitochondria	PV256627.1	97.984	3225	101206	104412	81747	84961	5517	243359	242059
mitochondria	PV256627.1	97.984	3225	170753	173959	81747	84961	5517	243359	242059
mitochondria	PV256627.1	97.059	3230	47264	50448	87583	90791	5430	243359	242059
mitochondria	PV256627.1	97.059	3230	9400	12584	90791	87583	5430	243359	242059
mitochondria	PV256627.1	97.181	2306	37859	40157	111413	113700	3866	243359	242059
mitochondria	PV256627.1	97.181	2306	19691	21989	113700	111413	3866	243359	242059
mitochondria	PV256627.1	97.251	2255	186220	188457	169844	167613	3783	243359	242059
mitochondria	PV256627.1	97.251	2255	116673	118910	169844	167613	3783	243359	242059
mitochondria	PV256627.1	98.235	2040	218301	220340	133784	131751	3514	243359	242059
mitochondria	PV256627.1	98.235	2040	148754	150793	133784	131751	3514	243359	242059
mitochondria	PV256627.1	98.574	1964	61725	63686	11116	13078	3406	243359	242059
mitochondria	PV256627.1	98.058	1854	220333	222179	131454	129610	3174	243359	242059
mitochondria	PV256627.1	98.058	1854	150786	152632	131454	129610	3174	243359	242059
mitochondria	PV256627.1	91.986	2059	81550	83572	174046	172073	3030	243359	242059
mitochondria	PV256627.1	98.181	1759	51247	53004	102850	104604	3024	243359	242059
mitochondria	PV256627.1	98.181	1759	6844	8601	104604	102850	3024	243359	242059
mitochondria	PV256627.1	97.634	1479	199905	201380	154442	152982	2516	243359	242059
mitochondria	PV256627.1	97.634	1479	130358	131833	154442	152982	2516	243359	242059
mitochondria	PV256627.1	98.207	1394	45192	46585	85239	86623	2401	243359	242059
mitochondria	PV256627.1	98.207	1394	13263	14656	86623	85239	2401	243359	242059
mitochondria	PV256627.1	98.291	1346	77403	78742	61198	59861	2324	243359	242059
mitochondria	PV256627.1	97.238	1376	238134	239499	185551	186922	2305	243359	242059
mitochondria	PV256627.1	95.445	1427	224926	226344	223518	222129	2286	243359	242059
mitochondria	PV256627.1	98.592	1278	80057	81333	175308	174038	2223	243359	242059
mitochondria	PV256627.1	97.430	1284	213417	214700	23561	22296	2170	243359	242059
mitochondria	PV256627.1	97.430	1284	143870	145153	23561	22296	2170	243359	242059
mitochondria	PV256627.1	94.826	1295	59756	61050	191496	190203	2030	243359	242059
mitochondria	PV256627.1	96.330	1226	106052	107277	40079	41278	2028	243359	242059
mitochondria	PV256627.1	96.330	1226	175599	176824	40079	41278	2028	243359	242059
mitochondria	PV256627.1	98.413	1134	211105	212238	197209	196077	1961	243359	242059
mitochondria	PV256627.1	98.413	1134	141558	142691	197209	196077	1961	243359	242059
mitochondria	PV256627.1	96.265	1178	36696	37869	110041	111191	1928	243359	242059
mitochondria	PV256627.1	96.265	1178	21979	23152	111191	110041	1928	243359	242059
mitochondria	PV256627.1	96.048	1164	69548	70692	19113	20262	1886	243359	242059
mitochondria	PV256627.1	97.441	1094	236707	237798	184473	185560	1846	243359	242059
mitochondria	PV256627.1	96.834	1074	73743	74815	68876	67818	1785	243359	242059
mitochondria	PV256627.1	94.156	1078	222247	223320	129615	128585	1680	243359	242059
mitochondria	PV256627.1	94.156	1078	152700	153773	129615	128585	1680	243359	242059
mitochondria	PV256627.1	98.491	928	223231	224157	225678	224752	1604	243359	242059
mitochondria	PV256627.1	98.446	901	207925	208822	142596	141697	1557	243359	242059
mitochondria	PV256627.1	98.446	901	138378	139275	142596	141697	1557	243359	242059
mitochondria	PV256627.1	98.059	876	105074	105939	37611	38486	1504	243359	242059
mitochondria	PV256627.1	98.059	876	174621	175486	37611	38486	1504	243359	242059
