lcl|PX244389.1_prot_XZP60952.1_1	ptg000317l_1	90.000	10	123	29	38	202500	202471	23.5	0.48
lcl|PX244389.1_prot_XZP60952.1_1	ptg000317l_1	90.000	10	123	29	38	132953	132924	23.5	0.48
lcl|PX244389.1_prot_XZP60952.1_1	ptg000317l_1	40.909	22	123	56	77	179258	179193	21.6	2.0
lcl|PX244389.1_prot_XZP60952.1_1	ptg000317l_1	40.909	22	123	56	77	109711	109646	21.6	2.0
lcl|PX244389.1_prot_XZP60952.1_1	ptg000317l_1	69.231	13	123	84	96	231954	231992	21.6	2.2
lcl|PX244389.1_prot_XZP60952.1_1	ptg000317l_1	33.333	45	123	9	50	132045	132179	20.8	3.4
lcl|PX244389.1_prot_XZP60952.1_1	ptg000317l_1	33.333	45	123	9	50	201592	201726	20.8	3.4
lcl|PX244389.1_prot_XZP60954.1_3	ptg000317l_1	30.263	76	500	382	453	203621	203403	30.4	0.028
lcl|PX244389.1_prot_XZP60954.1_3	ptg000317l_1	30.263	76	500	382	453	134074	133856	30.4	0.028
lcl|PX244389.1_prot_XZP60954.1_3	ptg000317l_1	32.353	34	500	307	340	98461	98562	22.3	7.1
lcl|PX244389.1_prot_XZP60954.1_3	ptg000317l_1	32.353	34	500	307	340	168008	168109	22.3	7.1
lcl|PX244389.1_prot_XZP60955.1_4	ptg000317l_1	35.000	20	89	57	76	75086	75027	20.0	3.7
lcl|PX244389.1_prot_XZP60955.1_4	ptg000317l_1	50.000	14	89	48	61	137246	137287	19.2	5.6
lcl|PX244389.1_prot_XZP60955.1_4	ptg000317l_1	50.000	14	89	48	61	206793	206834	19.2	5.6
lcl|PX244389.1_prot_XZP60956.1_5	ptg000317l_1	38.889	18	61	9	26	97607	97660	19.2	2.6
lcl|PX244389.1_prot_XZP60956.1_5	ptg000317l_1	38.889	18	61	9	26	167154	167207	19.2	2.6
lcl|PX244389.1_prot_XZP60956.1_5	ptg000317l_1	30.769	39	61	4	42	2965	3078	18.5	6.2
lcl|PX244389.1_prot_XZP60956.1_5	ptg000317l_1	30.769	39	61	4	42	56883	56770	18.5	6.2
lcl|PX244389.1_prot_XZP60956.1_5	ptg000317l_1	31.818	22	61	30	51	66590	66525	18.1	7.3
lcl|PX244389.1_prot_XZP60956.1_5	ptg000317l_1	47.059	17	61	11	27	241555	241511	18.1	8.0
lcl|PX244389.1_prot_XZP60957.1_6	ptg000317l_1	34.483	29	36	3	31	128288	128368	17.3	4.4
lcl|PX244389.1_prot_XZP60957.1_6	ptg000317l_1	34.483	29	36	3	31	197835	197915	17.3	4.4
lcl|PX244389.1_prot_XZP60957.1_6	ptg000317l_1	37.037	27	36	9	35	76070	76147	16.5	8.7
lcl|PX244389.1_prot_XZP60958.1_7	ptg000317l_1	59.118	499	507	5	494	243118	241634	548	9.05e-178
lcl|PX244389.1_prot_XZP60958.1_7	ptg000317l_1	47.619	84	507	5	88	61203	61454	79.7	1.49e-17
lcl|PX244389.1_prot_XZP60958.1_7	ptg000317l_1	36.585	41	507	285	320	44337	44459	23.1	4.8
lcl|PX244389.1_prot_XZP60958.1_7	ptg000317l_1	36.585	41	507	285	320	15511	15389	23.1	4.8
lcl|PX244389.1_prot_XZP60959.1_8	ptg000317l_1	33.871	62	184	2	60	20895	21077	24.6	0.34
lcl|PX244389.1_prot_XZP60959.1_8	ptg000317l_1	33.871	62	184	2	60	38953	38771	24.6	0.34
lcl|PX244389.1_prot_XZP60959.1_8	ptg000317l_1	57.143	14	184	21	34	83761	83802	21.6	3.3
lcl|PX244389.1_prot_XZP60961.1_10	ptg000317l_1	25.000	64	244	59	122	230177	230362	23.1	2.0
lcl|PX244389.1_prot_XZP60963.1_12	ptg000317l_1	39.130	23	1363	541	563	183293	183225	24.6	4.6
lcl|PX244389.1_prot_XZP60963.1_12	ptg000317l_1	39.130	23	1363	541	563	113746	113678	24.6	4.6
lcl|PX244389.1_prot_XZP60964.1_13	ptg000317l_1	81.818	11	682	621	631	234633	234665	23.1	6.9
lcl|PX244389.1_prot_XZP60964.1_13	ptg000317l_1	36.842	38	682	152	189	24030	24143	23.1	7.1
lcl|PX244389.1_prot_XZP60964.1_13	ptg000317l_1	36.842	38	682	152	189	35818	35705	23.1	7.1
lcl|PX244389.1_prot_XZP60965.1_14	ptg000317l_1	30.769	65	1070	619	681	170907	170719	30.0	0.082
lcl|PX244389.1_prot_XZP60965.1_14	ptg000317l_1	30.769	65	1070	619	681	101360	101172	30.0	0.082
lcl|PX244389.1_prot_XZP60966.1_15	ptg000317l_1	46.154	13	29	13	25	64114	64152	17.7	2.5
lcl|PX244389.1_prot_XZP60966.1_15	ptg000317l_1	40.000	20	29	1	20	57363	57422	16.9	4.0
lcl|PX244389.1_prot_XZP60966.1_15	ptg000317l_1	40.000	20	29	1	20	2485	2426	16.9	4.0
lcl|PX244389.1_prot_XZP60967.1_16	ptg000317l_1	62.500	8	34	19	26	31024	31001	16.5	9.6
lcl|PX244389.1_prot_XZP60968.1_17	ptg000317l_1	35.294	34	353	243	276	236428	236336	22.7	3.3
lcl|PX244389.1_prot_XZP60968.1_17	ptg000317l_1	34.483	29	353	228	256	221984	221898	20.8	6.9
lcl|PX244389.1_prot_XZP60968.1_17	ptg000317l_1	34.483	29	353	228	256	152437	152351	20.8	6.9
lcl|PX244389.1_prot_XZP60968.1_17	ptg000317l_1	50.000	14	353	180	193	222009	221968	16.2	6.9
lcl|PX244389.1_prot_XZP60968.1_17	ptg000317l_1	50.000	14	353	180	193	152462	152421	16.2	6.9
lcl|PX244389.1_prot_XZP60969.1_18	ptg000317l_1	50.000	16	473	135	150	220292	220245	22.7	6.2
lcl|PX244389.1_prot_XZP60969.1_18	ptg000317l_1	50.000	16	473	135	150	150745	150698	22.7	6.2
lcl|PX244389.1_prot_XZP60969.1_18	ptg000317l_1	40.000	30	473	259	288	157007	156918	22.3	7.5
lcl|PX244389.1_prot_XZP60969.1_18	ptg000317l_1	40.000	30	473	259	288	87460	87371	22.3	7.5
lcl|PX244389.1_prot_XZP60969.1_18	ptg000317l_1	35.294	51	473	213	262	102169	102300	21.9	8.6
lcl|PX244389.1_prot_XZP60969.1_18	ptg000317l_1	35.294	51	473	213	262	171716	171847	21.9	8.6
lcl|PX244389.1_prot_XZP60969.1_18	ptg000317l_1	24.444	45	473	307	351	38987	39121	21.9	9.9
lcl|PX244389.1_prot_XZP60969.1_18	ptg000317l_1	24.444	45	473	307	351	20861	20727	21.9	9.9
lcl|PX244389.1_prot_XZP60970.1_19	ptg000317l_1	53.333	15	62	32	46	223789	223833	19.2	3.5
lcl|PX244389.1_prot_XZP60970.1_19	ptg000317l_1	46.154	13	62	20	32	157756	157718	18.9	4.4
lcl|PX244389.1_prot_XZP60970.1_19	ptg000317l_1	46.154	13	62	20	32	88209	88171	18.9	4.4
lcl|PX244389.1_prot_XZP60970.1_19	ptg000317l_1	52.000	25	62	15	35	66810	66736	18.5	5.8
lcl|PX244389.1_prot_XZP60970.1_19	ptg000317l_1	38.889	18	62	30	47	69040	68987	18.1	8.9
lcl|PX244389.1_prot_XZP60970.1_19	ptg000317l_1	50.000	14	62	32	45	160518	160477	17.7	9.5
lcl|PX244389.1_prot_XZP60970.1_19	ptg000317l_1	50.000	14	62	32	45	90971	90930	17.7	9.5
lcl|PX244389.1_prot_XZP60971.1_20	ptg000317l_1	40.678	59	100	9	67	12111	12281	33.9	7.60e-05
lcl|PX244389.1_prot_XZP60971.1_20	ptg000317l_1	40.678	59	100	9	67	47737	47567	33.9	7.60e-05
lcl|PX244389.1_prot_XZP60971.1_20	ptg000317l_1	42.857	28	100	36	63	60026	60103	22.7	0.59
lcl|PX244389.1_prot_XZP60971.1_20	ptg000317l_1	27.869	61	100	53	100	193515	193333	21.6	1.4
lcl|PX244389.1_prot_XZP60971.1_20	ptg000317l_1	27.869	61	100	53	100	123968	123786	21.6	1.4
lcl|PX244389.1_prot_XZP60971.1_20	ptg000317l_1	34.375	32	100	69	100	37924	38019	20.0	3.9
lcl|PX244389.1_prot_XZP60971.1_20	ptg000317l_1	34.375	32	100	69	100	21924	21829	20.0	3.9
lcl|PX244389.1_prot_XZP60972.1_21	ptg000317l_1	37.500	24	734	471	494	214971	214900	25.4	1.5
lcl|PX244389.1_prot_XZP60972.1_21	ptg000317l_1	37.500	24	734	471	494	145424	145353	25.4	1.5
lcl|PX244389.1_prot_XZP60973.1_22	ptg000317l_1	40.625	32	750	245	274	92613	92708	23.1	7.2
lcl|PX244389.1_prot_XZP60973.1_22	ptg000317l_1	40.625	32	750	245	274	162160	162255	23.1	7.2
lcl|PX244389.1_prot_XZP60974.1_23	ptg000317l_1	21.622	37	169	82	118	2821	2931	20.0	10.0
lcl|PX244389.1_prot_XZP60974.1_23	ptg000317l_1	21.622	37	169	82	118	57027	56917	20.0	10.0
lcl|PX244389.1_prot_XZP60975.1_24	ptg000317l_1	41.667	24	201	36	59	53983	54054	24.6	0.39
lcl|PX244389.1_prot_XZP60975.1_24	ptg000317l_1	41.667	24	201	36	59	5865	5794	24.6	0.39
lcl|PX244389.1_prot_XZP60975.1_24	ptg000317l_1	37.037	27	201	42	68	190540	190460	22.7	2.1
lcl|PX244389.1_prot_XZP60975.1_24	ptg000317l_1	37.037	27	201	42	68	120993	120913	22.7	2.1
lcl|PX244389.1_prot_XZP60976.1_25	ptg000317l_1	38.333	60	158	96	155	80807	80986	39.7	3.11e-06
lcl|PX244389.1_prot_XZP60976.1_25	ptg000317l_1	36.000	25	158	30	54	74461	74387	23.9	0.60
lcl|PX244389.1_prot_XZP60976.1_25	ptg000317l_1	25.714	35	158	111	145	182500	182396	21.2	4.1
lcl|PX244389.1_prot_XZP60976.1_25	ptg000317l_1	25.714	35	158	111	145	112953	112849	21.2	4.1
lcl|PX244389.1_prot_XZP60976.1_25	ptg000317l_1	28.889	45	158	58	102	229820	229704	20.8	4.6
lcl|PX244389.1_prot_XZP60976.1_25	ptg000317l_1	50.000	14	158	139	152	90652	90693	20.4	6.5
lcl|PX244389.1_prot_XZP60976.1_25	ptg000317l_1	50.000	14	158	139	152	160199	160240	20.4	6.5
lcl|PX244389.1_prot_XZP60977.1_26	ptg000317l_1	34.483	29	225	24	52	167111	167025	21.9	3.4
lcl|PX244389.1_prot_XZP60977.1_26	ptg000317l_1	34.483	29	225	24	52	97564	97478	21.9	3.4
lcl|PX244389.1_prot_XZP60977.1_26	ptg000317l_1	34.615	26	225	139	164	232630	232553	21.6	5.4
lcl|PX244389.1_prot_XZP60978.1_27	ptg000317l_1	37.143	35	120	13	47	13700	13804	25.0	0.13
