lcl|PV256627.1_prot_YAJ45782.1_1	ptg000317l_1	78.764	259	488	235	484	151406	152176	380	8.27e-120
lcl|PV256627.1_prot_YAJ45782.1_1	ptg000317l_1	78.764	259	488	235	484	220953	221723	380	8.27e-120
lcl|PV256627.1_prot_YAJ45782.1_1	ptg000317l_1	100.000	118	488	65	182	172675	172322	244	9.89e-73
lcl|PV256627.1_prot_YAJ45782.1_1	ptg000317l_1	100.000	118	488	65	182	103128	102775	244	9.89e-73
lcl|PV256627.1_prot_YAJ45782.1_1	ptg000317l_1	87.671	73	488	416	488	153408	153626	131	2.78e-34
lcl|PV256627.1_prot_YAJ45782.1_1	ptg000317l_1	87.671	73	488	416	488	222955	223173	131	2.78e-34
lcl|PV256627.1_prot_YAJ45782.1_1	ptg000317l_1	100.000	53	488	183	235	149843	150001	108	1.14e-26
lcl|PV256627.1_prot_YAJ45782.1_1	ptg000317l_1	100.000	53	488	183	235	219390	219548	108	1.14e-26
lcl|PV256627.1_prot_YAJ45782.1_1	ptg000317l_1	100.000	43	488	1	43	173885	173757	89.4	1.32e-20
lcl|PV256627.1_prot_YAJ45782.1_1	ptg000317l_1	100.000	43	488	1	43	104338	104210	89.4	1.32e-20
lcl|PV256627.1_prot_YAJ45782.1_1	ptg000317l_1	26.190	168	488	236	399	166771	166283	47.0	1.90e-07
lcl|PV256627.1_prot_YAJ45782.1_1	ptg000317l_1	26.190	168	488	236	399	97224	96736	47.0	1.90e-07
lcl|PV256627.1_prot_YAJ45782.1_1	ptg000317l_1	27.000	100	488	226	323	197097	196798	32.0	0.009
lcl|PV256627.1_prot_YAJ45782.1_1	ptg000317l_1	27.000	100	488	226	323	127550	127251	32.0	0.009
lcl|PV256627.1_prot_YAJ45782.1_1	ptg000317l_1	52.941	17	488	235	251	237866	237916	21.9	9.8
lcl|PV256627.1_prot_YAJ45781.1_2	ptg000317l_1	99.754	406	670	77	482	167257	166040	790	0.0
lcl|PV256627.1_prot_YAJ45781.1_2	ptg000317l_1	99.754	406	670	77	482	97710	96493	790	0.0
lcl|PV256627.1_prot_YAJ45781.1_2	ptg000317l_1	99.242	132	670	490	621	227400	227795	271	5.59e-80
lcl|PV256627.1_prot_YAJ45781.1_2	ptg000317l_1	94.937	79	670	1	79	168337	168101	134	1.86e-34
lcl|PV256627.1_prot_YAJ45781.1_2	ptg000317l_1	94.937	79	670	1	79	98790	98554	134	1.86e-34
lcl|PV256627.1_prot_YAJ45781.1_2	ptg000317l_1	100.000	49	670	622	670	228726	228872	104	4.79e-25
lcl|PV256627.1_prot_YAJ45781.1_2	ptg000317l_1	27.723	101	670	232	320	197088	196816	35.0	0.001
lcl|PV256627.1_prot_YAJ45781.1_2	ptg000317l_1	27.723	101	670	232	320	127541	127269	35.0	0.001
lcl|PV256627.1_prot_YAJ45781.1_2	ptg000317l_1	35.294	34	670	304	337	114219	114308	23.9	3.7
lcl|PV256627.1_prot_YAJ45781.1_2	ptg000317l_1	35.294	34	670	304	337	183766	183855	23.9	3.7
lcl|PV256627.1_prot_YAJ45781.1_2	ptg000317l_1	33.333	30	670	348	377	15796	15885	22.3	9.9
lcl|PV256627.1_prot_YAJ45781.1_2	ptg000317l_1	33.333	30	670	348	377	44052	43963	22.3	9.9
lcl|PV256627.1_prot_YAJ45774.1_3	ptg000317l_1	99.219	256	437	1	256	3653	4420	468	6.04e-151
lcl|PV256627.1_prot_YAJ45774.1_3	ptg000317l_1	99.219	256	437	1	256	56195	55428	468	6.04e-151
lcl|PV256627.1_prot_YAJ45774.1_3	ptg000317l_1	98.901	182	437	256	437	5359	5904	345	3.47e-108
lcl|PV256627.1_prot_YAJ45774.1_3	ptg000317l_1	98.901	182	437	256	437	54489	53944	345	3.47e-108
