feature_00002	mitochondria	98.058	1854	2806	4650	150786	152632	3174	5532	243359
feature_00003	mitochondria	99.302	573	707	1279	151410	151982	1016	1467	243359
feature_00004	mitochondria	98.481	2568	6464	9022	226309	228875	4456	9022	243359
feature_00005	mitochondria	99.754	1218	230	1447	97709	96492	2184	2013	243359
feature_00008	mitochondria	99.512	2255	1	2255	3653	5907	4018	2255	243359
feature_00009	mitochondria	99.609	768	1	768	3653	4420	1372	1314	243359
feature_00010	mitochondria	98.863	4223	1971	6181	63670	67886	7389	6181	243359
feature_00011	mitochondria	100.000	467	213	679	64292	64758	843	1185	243359
feature_00012	mitochondria	98.958	480	1	480	142792	143271	844	480	243359
feature_00013	mitochondria	98.958	480	1	480	142792	143271	844	480	243359
feature_00016	mitochondria	100.000	447	1	447	108163	107717	807	447	243359
feature_00017	mitochondria	100.000	447	1	447	108163	107717	807	447	243359
feature_00018	mitochondria	98.858	1926	1	1908	109101	111026	3382	1908	243359
feature_00019	mitochondria	98.858	1926	1	1908	109101	111026	3382	1908	243359
feature_00020	mitochondria	100.000	121	1	121	111185	111305	219	121	243359
feature_00021	mitochondria	100.000	121	1	121	111185	111305	219	121	243359
feature_00022	mitochondria	99.408	1182	1	1182	111447	112628	2101	1182	243359
feature_00023	mitochondria	99.408	1182	1	1182	111447	112628	2101	1182	243359
feature_00024	mitochondria	99.099	222	1	222	113023	113244	392	222	243359
feature_00025	mitochondria	99.099	222	1	222	113023	113244	392	222	243359
feature_00026	mitochondria	100.000	72	1	72	113463	113534	131	72	243359
feature_00027	mitochondria	100.000	72	1	72	113463	113534	131	72	243359
feature_00028	mitochondria	99.227	388	1	388	94127	93740	687	1877	243359
feature_00029	mitochondria	99.227	388	1	388	94127	93740	687	978	243359
feature_00030	mitochondria	98.649	74	2	75	99442	99369	130	75	243359
feature_00031	mitochondria	98.649	74	2	75	99442	99369	130	75	243359
feature_00032	mitochondria	100.000	72	1	72	13775	13704	131	72	243359
feature_00033	mitochondria	100.000	72	1	72	13775	13704	131	72	243359
feature_00034	mitochondria	99.537	216	1	216	12090	12305	386	216	243359
feature_00035	mitochondria	99.537	216	1	216	12090	12305	386	216	243359
feature_00036	mitochondria	100.000	558	1	558	11531	12088	1007	558	243359
feature_00037	mitochondria	100.000	558	1	558	11531	12088	1007	558	243359
feature_00039	mitochondria	99.242	1584	1	1584	6974	8557	2803	1584	243359
feature_00040	mitochondria	99.242	1584	1	1584	6974	8557	2803	1584	243359
feature_00047	mitochondria	99.387	489	1	489	21039	20551	869	489	243359
feature_00048	mitochondria	99.387	489	1	489	21039	20551	869	489	243359
feature_00058	mitochondria	100.000	83	1	83	149258	149340	150	83	243359
feature_00059	mitochondria	100.000	83	1	83	149258	149340	150	83	243359
feature_00060	mitochondria	100.000	74	1	74	138611	138538	134	74	243359
feature_00061	mitochondria	100.000	74	1	74	138611	138538	134	74	243359
feature_00062	mitochondria	99.384	1948	1	1947	135661	133714	3456	1947	243359
feature_00063	mitochondria	99.384	1948	1	1947	135661	133714	3456	1947	243359
feature_00064	mitochondria	98.278	6445	1	6399	129626	123186	11123	7745	243359
feature_00065	mitochondria	99.612	515	462	976	127758	127244	921	1488	243359
feature_00066	mitochondria	100.000	303	1	303	121886	121584	547	303	243359
feature_00067	mitochondria	100.000	303	1	303	121886	121584	547	303	243359
feature_00068	mitochondria	99.330	597	1	597	121410	120814	1059	597	243359
feature_00069	mitochondria	99.330	597	1	597	121410	120814	1059	597	243359
feature_00070	mitochondria	98.649	74	1	74	83446	83519	130	74	243359
feature_00071	mitochondria	98.649	74	1	74	83446	83519	130	74	243359
feature_00072	mitochondria	98.649	74	1	74	82048	82121	130	74	243359
feature_00073	mitochondria	98.649	74	1	74	82048	82121	130	74	243359
feature_00074	mitochondria	99.651	573	1	573	80519	81091	1025	573	243359
feature_00075	mitochondria	99.651	573	1	573	80519	81091	1025	573	243359
feature_00078	mitochondria	97.238	1376	1076	2447	238134	239499	2305	2686	243359
feature_00079	mitochondria	98.429	382	1	382	236710	237091	663	783	243359
feature_00080	mitochondria	99.563	687	1	687	241142	240456	1226	687	243359
feature_00081	mitochondria	99.563	687	1	687	241142	240456	1226	687	243359
feature_00082	mitochondria	99.152	1533	1	1533	243133	241601	2707	1533	243359
feature_00083	mitochondria	99.152	1533	1	1533	243133	241601	2707	1533	243359
feature_00084	mitochondria	99.235	784	3	786	60233	61016	1388	786	243359
feature_00085	mitochondria	99.235	784	3	786	60233	61016	1388	786	243359
feature_00086	mitochondria	97.458	118	1	118	142497	142614	200	118	243359
feature_00087	mitochondria	98.747	798	1	798	141772	142569	1395	798	243359
feature_00088	mitochondria	98.747	798	1	798	141772	142569	1395	798	243359
feature_00089	mitochondria	69.130	230	21	247	144308	144523	88.7	3266	243359
feature_00090	mitochondria	69.130	230	21	247	144308	144523	88.7	3266	243359
feature_00091	mitochondria	83.333	72	2	71	99442	99371	74.3	73	243359
feature_00092	mitochondria	83.333	72	2	71	99442	99371	74.3	73	243359
feature_00093	mitochondria	99.678	621	1	621	223336	223956	1112	621	243359
feature_00094	mitochondria	99.678	621	1	621	223336	223956	1112	621	243359
